StationId,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
DL031,2018-07-22,25.77,40.78,13.59,38.21,31.4,31.13,0.85,15.49,79.06,1.72,16.33,,87,Satisfactory
DL031,2018-07-23,36.11,61.69,35.74,56.34,65.56,36.17,0.89,15.17,68.04,2.15,19.5,,83,Satisfactory
DL031,2018-07-24,40.7,80.05,,,,,0.87,15.31,61.65,2.1,18.52,,78,Satisfactory
DL031,2018-07-25,33.82,67.86,2.62,3.77,3.13,4.4,0.78,16.46,74.41,1.28,14.23,,78,Satisfactory
DL031,2018-07-26,32.46,48,10.72,16.86,17.28,12.35,0.83,16.83,83.11,2.56,20.78,,85,Satisfactory
DL031,2018-07-27,42.84,33.21,7.71,18.31,16.03,17.33,0.95,14.91,84.3,3.94,30.85,,87,Satisfactory
DL031,2018-07-28,38.32,58.98,3.98,4.31,5.51,6.76,1.15,15.95,80.34,2.77,21.7,,85,Satisfactory
DL031,2018-07-29,49.4,110.05,6.78,4.8,8.08,6.85,0.83,14.67,71.12,1.86,15.1,,90,Satisfactory
DL031,2018-07-30,45.43,118.16,7.4,4.81,8.58,7.32,1.2,15.69,70.14,1.9,14.56,,112,Moderate
DL031,2018-07-31,52.26,157.55,3.85,6.38,6.07,6.8,0.76,14.92,66.62,1.76,16.25,,127,Moderate
DL031,2018-08-01,56.83,187.23,18.14,13.74,22.1,13.16,0.98,16.81,65.62,1.7,15.18,,138,Moderate
DL031,2018-08-02,88.1,272.05,14.48,18.49,21.64,16.89,0.63,16.54,57.59,1.71,15,,198,Moderate
DL031,2018-08-03,71.92,257.39,8.94,18.44,16.94,15.49,0.9,14.93,55.47,1.42,13.18,,216,Poor
DL031,2018-08-04,73.56,290.25,16.36,41.57,35.45,26.84,0.73,15.75,54.04,0.94,12.02,,219,Poor
DL031,2018-08-05,69.01,257.65,5.93,10.8,10.5,9.75,0.89,14.86,64.53,1.04,11.55,,239,Poor
DL031,2018-08-06,63.76,153.02,12.15,10.09,15.27,11.21,1.13,15.25,76.29,2.49,19.84,,167,Moderate
DL031,2018-08-07,54.7,111.71,10.43,10.75,14.22,12.62,0.98,15.07,75.62,2.22,21.83,,125,Moderate
DL031,2018-08-08,45.65,92.35,17.51,10.68,19.95,12.93,1.39,16.95,72.82,2.93,23.98,,98,Satisfactory
DL031,2018-08-09,38.56,94.14,13.45,15.62,19.06,17.48,1.06,15.78,63.04,2.1,23.74,,106,Moderate
DL031,2018-08-10,54.15,109.36,22.66,16.04,27.02,16.71,1.68,17.55,71.87,3.12,25.71,,102,Moderate
DL031,2018-08-11,37.99,100.06,11.23,8.05,13.45,12.29,1.29,12.71,65.49,1.39,15.46,,109,Moderate
DL031,2018-08-12,29.35,74.76,9.73,20.66,18.67,16.45,1.2,16.58,67.96,0.88,10.05,,87,Satisfactory
DL031,2018-08-13,34.54,95.57,15.94,58.04,43.87,35.9,1.1,15.41,67.84,1.42,14.8,,91,Satisfactory
DL031,2018-08-14,50.85,126.03,22.9,75.4,58.77,39.01,1.31,15.87,64.74,2.02,16.55,,106,Moderate
DL031,2018-08-15,48.65,119.56,3.89,39.32,24.09,40.11,,14.94,65.4,1.1,9.96,,122,Moderate
DL031,2018-08-16,41.4,88.61,51.08,62.17,74.72,39.86,1.61,17.35,69.29,2.64,18.92,,99,Satisfactory
DL031,2018-08-17,39.94,86.31,39.77,21.92,44.08,19.67,0.95,13.98,66.65,3.04,27.58,,111,Moderate
DL031,2018-08-18,35.1,78.64,17.4,24.61,27.27,22.67,0.81,14.49,68.89,2.07,19.54,,82,Satisfactory
DL031,2018-08-19,52.07,92.11,22.38,20.98,29.41,17.79,1.12,15.63,78.44,3.19,29.97,,94,Satisfactory
DL031,2018-08-20,77.72,135.48,21.5,24.27,30.44,20.96,1.06,13.65,72.72,3.23,26.57,,133,Moderate
DL031,2018-08-21,33.89,70.71,6.59,18.6,15.27,18.01,0.81,14.14,65.72,1.29,12.92,,107,Moderate
DL031,2018-08-22,33.56,79.27,10.66,17.28,17.89,15.54,0.85,16.34,67.32,1.77,15.49,,84,Satisfactory
DL031,2018-08-23,32.06,66.93,5.37,11.84,10.68,13.75,0.65,14.97,75.59,1.07,11.86,,86,Satisfactory
DL031,2018-08-24,29.68,91.89,12.93,16.81,19.48,14.17,0.75,15.34,70.45,1.07,10.35,,84,Satisfactory
DL031,2018-08-25,26.88,94.11,4.23,9.12,9.35,9.7,0.56,16.38,65.74,0.75,9.88,,98,Satisfactory
DL031,2018-08-26,31.51,88.23,4.12,9.7,8.53,8.31,0.62,16.46,61.93,0.81,9.1,,94,Satisfactory
DL031,2018-08-27,35.25,67.09,7.98,16.89,15.5,9.7,0.88,16.83,72.34,1.94,16.67,,83,Satisfactory
DL031,2018-08-28,41.58,64.34,16.05,27.48,27.72,16.89,0.93,16.78,80.35,2.11,20.04,,88,Satisfactory
DL031,2018-08-29,35.86,58.2,9.51,11.56,13.87,9.44,0.88,17.74,78,1.41,14.95,,84,Satisfactory
DL031,2018-08-30,54.7,97,12,9.24,14.7,7.23,1.07,15.95,72.48,2.51,24.21,,92,Satisfactory
DL031,2018-08-31,55.72,163.57,8.17,11.48,12.77,8.07,0.86,18.56,68.23,2.18,19.38,,122,Moderate
DL031,2018-09-01,57.9,122.76,14.11,13.88,18.89,9.52,1.21,16.83,80.17,3.67,30.39,,136,Moderate
DL031,2018-09-02,48.91,89.69,15.32,13.07,19.45,10.72,1.09,16.58,81.29,3.37,32.29,,108,Moderate
DL031,2018-09-03,55.79,84.84,18.59,17.34,24.38,9.97,1.22,17.64,82.7,3.46,26.39,,90,Satisfactory
DL031,2018-09-04,61.92,89.82,15.36,13.76,19.84,7.88,1.15,17.06,81.69,2.91,24.59,,108,Moderate
DL031,2018-09-05,45,101.24,10.06,11.52,14.34,7.01,0.92,17.58,76.58,1.77,16.26,,93,Satisfactory
DL031,2018-09-06,47.17,135.15,13.13,11.59,16.88,7.7,0.89,16.64,71.23,2.12,19.87,,123,Moderate
DL031,2018-09-07,52.64,88.51,20.81,18.28,26.69,8.69,1.25,17.93,77.84,3.43,28.45,,102,Moderate
DL031,2018-09-08,49.72,84.41,12.87,11.45,16.58,7.54,0.85,16.34,75.41,2.42,19.61,,99,Satisfactory
DL031,2018-09-09,33.73,47.16,3.85,6.83,6.77,6.54,0.62,17.45,72.66,0.74,9.24,,80,Satisfactory
DL031,2018-09-10,36.33,67.69,3.58,7.7,7.02,6.19,0.68,17.63,73.76,0.88,8.8,,80,Satisfactory
DL031,2018-09-11,33.5,85.44,5.36,9.27,9.3,6.59,0.71,18.39,70.43,0.92,9.45,,81,Satisfactory
DL031,2018-09-12,31.2,136.57,4.48,10.09,9.02,6.77,0.66,16.55,65.89,0.68,8.51,,106,Moderate
DL031,2018-09-13,35.3,154.51,6.03,8.39,9.38,5.98,0.64,17.52,60.35,0.08,1.77,,128,Moderate
DL031,2018-09-14,38.99,132.36,11.18,10.16,14.53,5.82,0.84,18.68,59.76,0,0,,128,Moderate
DL031,2018-09-15,46.35,132.83,21.45,14.2,24.92,7.14,1.15,17.11,58.36,0,0.04,,126,Moderate
DL031,2018-09-16,48.25,140.26,28.43,20.77,34.21,11.49,0.59,17.66,60.94,0,0.06,,126,Moderate
DL031,2018-09-17,60.05,184.75,12.94,8.49,15.07,6.73,0.74,16.33,61.56,0,0,,139,Moderate
DL031,2018-09-18,60.73,207.97,6.6,12.19,11.87,7.26,0.77,17.38,58.47,0,0,,166,Moderate
DL031,2018-09-19,65.12,213.74,17.93,18.22,24.3,9.67,0.96,17.99,58.87,0,0,,173,Moderate
DL031,2018-09-20,86.61,220.08,52.37,45.96,65.14,19.3,1.36,17.81,58.99,0,0,,174,Moderate
DL031,2018-09-21,46.36,106.79,8.85,29.23,22.72,25.48,0.75,17.92,61.85,0,0,,163,Moderate
DL031,2018-09-22,26.24,53.05,15.92,28.71,28.18,21.78,0.77,16.98,79.36,0,0,,85,Satisfactory
DL031,2018-09-23,34.78,61.59,7.91,22.13,18.23,21.41,0.72,16.85,76.65,0,0.01,,80,Satisfactory
DL031,2018-09-24,22.39,36.34,28.42,75.13,63.13,38.58,0.67,16.85,83.58,0,0,,86,Satisfactory
DL031,2018-09-25,29.01,53.94,20.85,40.89,38.77,26.91,0.85,17.05,81.79,0.01,0.05,,88,Satisfactory
DL031,2018-09-26,46.53,112.08,60.3,54.25,78.02,22.72,0.71,17.87,71.44,,,,91,Satisfactory
DL031,2018-09-27,85.14,187.89,186.96,58.04,208.44,29.13,2.37,18.05,70.31,,,,185,Moderate
DL031,2018-09-28,97.09,202.58,221.23,60.82,218.3,35.39,2.76,19.13,64.94,,,,252,Poor
DL031,2018-09-29,84.45,219.62,120.34,74.61,156.8,37.95,2.05,14.8,61.9,,,,213,Poor
DL031,2018-09-30,71.07,161.43,56.5,64.3,80.26,39.17,1.41,16.77,62.06,,,,158,Moderate
DL031,2018-10-01,87.66,215.15,102.7,76.43,139.17,34.85,1.82,18.11,61.5,,,,153,Moderate
DL031,2018-10-02,86.22,197.74,113.68,68.2,129.25,41.5,1.33,14.55,60.87,,,,221,Poor
DL031,2018-10-03,64.49,157.99,128.74,88.3,154.8,36.29,1.82,18.49,54.28,,,,155,Moderate
DL031,2018-10-04,98.79,234.2,113.82,91,146.35,45.03,1.68,15.9,58.8,,,,201,Poor
DL031,2018-10-05,131.15,285.15,191.43,115.87,228.6,55.43,2.19,17.35,61.35,,110.8,,278,Poor
DL031,2018-10-06,101.17,247.74,142.31,82.32,177.66,42.67,1.76,17.36,57.46,,109.53,,280,Poor
DL031,2018-10-07,99.09,259.64,157.47,87.37,182.78,42.97,1.94,19.43,56.54,,103.42,,218,Poor
DL031,2018-10-08,144.21,334.68,137.11,105.57,189.72,50.62,2.37,19.74,59.23,,101.75,,290,Poor
DL031,2018-10-09,130.56,292.7,73.92,82.36,106.65,48.62,2.38,22.26,57.98,,101.38,,314,Very Poor
DL031,2018-10-10,96.28,223.12,34.68,79.41,73.46,47.44,1.54,19.58,60.81,,,,288,Poor
DL031,2018-10-11,73.35,206.94,18.49,60.71,47.36,37.5,1.16,18.79,57.26,,,,194,Moderate
DL031,2018-10-12,85.74,218.46,84.69,80,111.6,27.49,1.56,23.29,51.33,,,,161,Moderate
DL031,2018-10-13,126.71,358,158.99,67.52,166.58,32.27,1.65,20.63,56.94,,,,282,Poor
DL031,2018-10-14,103.01,,76.84,63.5,96.42,28.08,1.46,20.23,52.02,,,,262,Poor
DL031,2018-10-15,135.33,388.43,132.61,77.93,149.98,31.49,2.15,22,55.12,,,,284,Poor
DL031,2018-10-16,139.3,322.85,191.9,75.54,211.03,39.22,2.61,18.42,59.61,,,,318,Very Poor
DL031,2018-10-17,146.56,342.09,114.08,63.45,145.21,38.78,2.21,18.14,55.22,,,,320,Very Poor
DL031,2018-10-18,134.26,306.69,228.43,61.18,219.33,39.65,2.81,18.28,61.21,,,,313,Very Poor
DL031,2018-10-19,138.97,300.88,61.05,102.52,104.29,44.06,1.55,16.7,54.72,,,,302,Very Poor
DL031,2018-10-20,178.33,333,111.01,123.77,156.2,51.93,1.71,21.38,51.69,,,,348,Very Poor
DL031,2018-10-21,155.7,317.64,176.15,106.33,200.18,49.52,,21.87,53.05,,,,326,Very Poor
DL031,2018-10-22,126.57,289.76,150.95,105.02,178.86,47.35,3.03,20.7,50.23,,,,318,Very Poor
DL031,2018-10-23,136.32,356.99,115.87,112.04,153.08,36.79,2.25,18.19,47.68,,,,280,Poor
DL031,2018-10-24,184.4,385.78,197.03,122.85,241.81,47.03,2.92,14.4,56.32,,,,341,Very Poor
DL031,2018-10-25,176.33,391.36,222.49,118.68,242.72,41.6,3.24,13.94,59.84,,,,361,Very Poor
DL031,2018-10-26,189.95,394.06,169.34,66.74,187.97,33.76,3.5,12.2,62.1,,,,365,Very Poor
DL031,2018-10-27,218.8,405.65,142.32,53.31,144.37,30.61,3.15,9.05,63.78,,,,350,Very Poor
DL031,2018-10-28,235.15,404.97,117.24,42.32,118.09,29.56,1.76,8.71,62,,,,396,Very Poor
DL031,2018-10-29,282.39,471.8,127.91,50.99,131.4,30.65,3.66,9.01,62.26,,,,409,Severe
DL031,2018-10-30,266.77,485.61,163.13,55.51,162.53,31.08,2.77,6.82,64.05,,,,475,Severe
DL031,2018-10-31,228.58,418.71,169.07,47.71,163.22,29.49,2.91,5.86,66.17,,,,399,Very Poor
DL031,2018-11-01,228.14,405.62,160.42,53.29,159.13,34.21,2.88,6.8,66.25,,,,402,Severe
DL031,2018-11-02,213.1,373.29,145.8,54.11,147.65,33.26,2.59,6.11,63.5,,,,381,Very Poor
DL031,2018-11-03,173.6,310.09,18.99,53.82,43.85,35.89,1.23,6.39,58.67,,,,360,Very Poor
DL031,2018-11-04,97.5,170.3,4.31,52.72,31.55,36.14,0.71,5.35,52.93,,,,249,Poor
DL031,2018-11-05,353.29,497.7,35.8,81.56,72.57,48.93,1.41,6.87,63.65,,,,407,Severe
DL031,2018-11-06,184.62,324.85,21.45,59.96,49.37,27.03,1.03,4.54,44.73,,,,412,Severe
DL031,2018-11-07,182.72,343.18,56.74,52.05,73.95,22.83,1.64,9.48,43.76,,,,324,Very Poor
DL031,2018-11-08,352.42,547.56,158.37,65.55,163.98,27.99,2.4,16.57,61.85,,,,350,Very Poor
DL031,2018-11-09,310.14,378.92,171.24,68.64,177.47,32.96,2.61,8.04,63.98,,,,485,Severe
DL031,2018-11-10,318.78,562.33,219.84,87.74,206.09,42.61,3.05,6.78,69.32,,,,426,Severe
DL031,2018-11-11,234.76,429.22,143.03,98.65,167.16,58.32,2.82,6.2,65.36,,,,449,Severe
DL031,2018-11-12,286.19,493.89,220.23,142.28,253.34,62.14,2.59,7.23,67.32,,,,406,Severe
DL031,2018-11-13,259.45,426.6,171.45,135.45,212.72,63.68,2.18,5.45,69.65,,,,460,Severe
DL031,2018-11-14,133.83,221.66,77.6,89.06,126.02,56.94,1.97,5.47,69.36,,,,358,Very Poor
DL031,2018-11-15,99.74,179.81,48.84,87.2,86.21,51.38,1.2,3.83,68.69,,,,266,Poor
DL031,2018-11-16,147.95,247.92,19.43,85.08,61.08,38.85,0.97,4.03,57.82,,,,316,Very Poor
DL031,2018-11-17,140.13,266.41,90.6,98.37,126.26,33.76,2.14,5.41,58.47,,,,297,Poor
DL031,2018-11-18,152.33,272.6,171.65,94.39,190.14,38.52,2.08,5.54,63.07,,,,323,Very Poor
DL031,2018-11-19,172.12,294.45,32.9,104.95,82.64,44.63,1.43,4.41,56.77,,,,337,Very Poor
DL031,2018-11-20,212.17,375.59,131.2,114.58,167.91,50.88,2.02,6.14,65.46,,,,355,Very Poor
DL031,2018-11-21,231.17,373.47,115.63,111.46,153.89,45.83,1.76,6.13,60.65,,,,394,Very Poor
DL031,2018-11-22,131.41,298.86,129.08,137.53,173.06,31.89,2.06,7.92,52.72,,,,327,Very Poor
DL031,2018-11-23,170.91,313.41,107.86,116.14,163.44,37.82,1.68,5.96,52.91,,,,335,Very Poor
DL031,2018-11-24,107.62,259.84,34.8,84.73,73.44,32.04,1.07,5.73,49.13,,,,299,Poor
DL031,2018-11-25,119.09,257.57,106.51,106.22,143.32,33.25,1.43,7.52,53.47,,,,255,Poor
DL031,2018-11-26,218.07,388.12,151.41,116.89,183.6,42.27,1.46,11.7,64.28,,,,339,Very Poor
DL031,2018-11-27,193.34,345.04,219.55,91.94,249.81,44.03,2.8,6.83,66.26,,,,373,Very Poor
DL031,2018-11-28,192.03,353.08,176.91,93.92,205.13,45.5,2.84,7.07,69.21,,105.07,,349,Very Poor
DL031,2018-11-29,185.16,356.96,146.11,106.39,202.97,44.58,1.89,5.42,67.96,,101.25,,358,Very Poor
DL031,2018-11-30,187.02,323.99,106.02,109.56,144.7,39.9,1.64,5.31,63.08,,,,353,Very Poor
DL031,2018-12-01,170.78,349.61,108.54,99.65,140.05,35.54,2.24,6.48,60.81,,,,340,Very Poor
DL031,2018-12-02,185.91,333.64,220.67,92.94,225.41,34.87,2.72,7.15,62.09,,100.62,,342,Very Poor
DL031,2018-12-03,213.91,411.36,200.01,111.66,222.59,37.58,2.98,6.76,62.52,,103.18,,360,Very Poor
DL031,2018-12-04,219.36,414.26,236.79,114.83,266.83,40.03,2.09,4.97,65.47,,,,390,Very Poor
DL031,2018-12-05,212.34,380.04,188.17,100.96,206.41,40.32,0.76,5.53,65.54,,,,362,Very Poor
DL031,2018-12-06,226.33,410.79,241.35,114.04,248.42,40.05,3.34,5.51,67.73,7.43,80.64,,391,Very Poor
DL031,2018-12-07,226.68,390.22,193.83,93.25,207.68,41.43,2.73,5.72,67.86,10.66,96.91,,381,Very Poor
DL031,2018-12-08,250.16,413.51,177,102.93,198.33,42.09,2.61,5.67,67.1,,102.2,,383,Very Poor
DL031,2018-12-09,298.5,486.21,193.59,109.58,263.5,42.78,3.54,7.5,67.4,,101.95,,428,Severe
DL031,2018-12-10,316.52,526.65,173.24,97.85,255.89,45.37,2.84,5.93,72.2,,100.6,,528,Severe
DL031,2018-12-11,320.12,504.28,212.51,98.82,240,45.18,3.45,9.57,73.93,,100.6,,500,Severe
DL031,2018-12-12,208.03,312.57,128.89,81.35,161.78,43.43,2.32,12.6,70.6,,,,439,Severe
DL031,2018-12-13,107.36,199.7,68.74,73.59,95.18,35.32,1.89,14.11,67.67,,,,294,Poor
DL031,2018-12-14,127.32,241.15,73,76.97,100.45,34.61,1.47,14.32,68.8,,,,291,Poor
DL031,2018-12-15,133.25,228.82,54.05,77.97,85.54,33.97,0.98,14.78,66.4,,,,310,Very Poor
DL031,2018-12-16,166.79,283.71,98.76,81.39,123.8,35.21,,16.26,62.22,,,,316,Very Poor
DL031,2018-12-17,220.61,380.03,133.62,95.87,171.98,38.63,3.31,19.02,64.69,,,,358,Very Poor
DL031,2018-12-18,198.96,343.9,91.19,102.59,128.91,40.11,1.76,24.17,54.9,,,,384,Very Poor
DL031,2018-12-19,181.96,366.43,127.24,103.1,158.9,38.31,2.17,23.38,60.96,,,,355,Very Poor
DL031,2018-12-20,259.62,418.24,233.37,97.55,252.35,38.61,2.99,21.21,63.8,,,,380,Very Poor
DL031,2018-12-21,291.96,420.16,140.08,100.21,165.78,44.89,2.85,19.26,64.81,,,,416,Severe
DL031,2018-12-22,357.67,536.05,166.21,130.05,207.27,44.95,3.4,21.64,66.03,,,,467,Severe
DL031,2018-12-23,443.18,547.12,208.43,85.65,227.75,47.14,2.55,19.81,70.31,,,,567,Severe
DL031,2018-12-24,422.6,590.22,248.76,96.75,266.65,43.91,3.2,19.4,68.72,,,,583,Severe
DL031,2018-12-25,301.57,425.72,87.76,86.46,117.54,41.64,1.48,15.4,69.21,,,,507,Severe
DL031,2018-12-26,254.66,329.6,74.38,91.59,123.87,34.08,2.18,20.61,63.12,,,,400,Very Poor
DL031,2018-12-27,274.6,411.05,182.68,78.54,190.71,29.44,3.27,19.11,62.65,,,,428,Severe
DL031,2018-12-28,259.85,385.43,41.91,60.58,66.39,29.9,0.68,18.91,64.64,,,,406,Severe
DL031,2018-12-29,254.72,349.66,80.49,60.48,97.79,24.53,1.2,21.66,60.47,,,,392,Very Poor
DL031,2018-12-30,351.26,537.79,164.47,61.98,167.05,25.37,2.65,22.44,62.79,,,,469,Severe
DL031,2018-12-31,346.29,521.47,134.61,50.66,136.7,22.32,2.59,20.13,62.11,,,,561,Severe
DL032,2018-02-01,167.77,393.69,19.42,66.04,59.27,52.46,1.71,6.19,,,,,,
DL032,2018-02-02,138.89,325.22,11.68,25.27,36.09,83.45,0.87,6.5,5,,,,332,Very Poor
DL032,2018-02-03,140.38,327.58,17.2,36.36,39.69,68.86,0.85,9.63,,,,,313,Very Poor
DL032,2018-02-04,163,346.12,9.54,29.42,40.29,70.38,0.83,10.01,6.95,0,0,,330,Very Poor
DL032,2018-02-05,214.84,435.47,19.58,45.78,59.2,67.06,1.14,12.25,30.46,6.66,1.27,,369,Very Poor
DL032,2018-02-06,168.75,368.74,9.58,25.85,37.08,68.28,0.82,10.83,33.39,0.49,3.96,,373,Very Poor
DL032,2018-02-07,149.51,323.82,9.18,29.95,32.74,56.45,0.85,10.45,55.01,0.77,3.08,,324,Very Poor
DL032,2018-02-08,254.67,519.15,35.7,66.87,69.29,62.02,1.69,10.48,35.22,2.95,5.75,,455,Severe
DL032,2018-02-09,246.72,523.6,28.69,69.87,60.66,71.16,1.51,13.05,34.41,2.73,4.76,,509,Severe
DL032,2018-02-10,244.59,543.26,36.15,185.83,81.79,37.21,2.92,6.98,32.17,11.26,7.81,,509,Severe
DL032,2018-02-11,156,363.61,33,61.23,74.65,67.87,1.26,10.34,24.44,2.45,5.55,,410,Severe
DL032,2018-02-12,72.38,184.46,6.48,24.17,31.59,66.82,0.58,5.55,22.6,0.39,2.48,,229,Poor
DL032,2018-02-13,112.06,219.64,22.65,28.48,49.47,71.58,1.07,9.12,26.45,0.97,4.25,,201,Poor
DL032,2018-02-14,87.04,186.92,2.81,16.54,21.44,65.69,0.47,7.52,31.94,0.35,2.02,,249,Poor
DL032,2018-02-15,105.62,212.62,3.02,17.91,21.78,67.27,0.68,9.66,35.83,0.44,1.84,,230,Poor
DL032,2018-02-16,131.62,271.17,6.49,24.67,32.14,78.66,0.73,9.42,31.51,0.52,2.43,,285,Poor
DL032,2018-02-17,145.26,303.96,5,20.41,28.61,77.21,0.73,9.87,31.11,0.52,2.51,,312,Very Poor
DL032,2018-02-18,145.79,353.85,8.13,32.72,47.18,54.72,0.6,10.4,24.09,,,,322,Very Poor
DL032,2018-02-19,232.17,307.38,22.67,92.61,82.56,50.9,1.58,18.13,20.39,,,,368,Very Poor
DL032,2018-02-20,202.08,476.71,26.59,50.67,68.62,86.27,1.53,13.89,32.1,,,,431,Severe
DL032,2018-02-21,214.92,470.41,24.54,158.74,109.67,53.62,2.37,15.25,50.41,,,,444,Severe
DL032,2018-02-22,186.68,443.27,34.96,37.43,71.5,101.73,1.35,17.87,39.45,,,,419,Severe
DL032,2018-02-23,176.58,430.67,23.29,39.49,62.36,97.18,1.31,18.8,26.69,,,,393,Very Poor
DL032,2018-02-24,204.9,471.21,18.65,52.28,62.92,95.35,1.38,19.44,40.55,,,,436,Severe
DL032,2018-02-25,,249.42,9.14,19.83,46.36,65.77,0.46,14.96,20.65,,,,333,Very Poor
DL032,2018-02-26,54.18,185.58,2.41,13.51,29.13,61.32,0.38,8.26,34.9,,,,161,Moderate
DL032,2018-02-27,87.77,216.7,5.74,15.35,29.84,66.08,0.53,10.91,33.4,,,,166,Moderate
DL032,2018-02-28,168.62,406.36,16.84,18.17,41.78,94.62,1.05,12.85,25.67,,,,324,Very Poor
DL032,2018-03-01,127.93,327.37,14.49,18.82,36.18,79.62,1.04,12.59,26.22,,,,318,Very Poor
DL032,2018-03-02,135.39,321.75,26.49,20.9,57.65,80.86,1.41,11.55,30.8,,,,314,Very Poor
DL032,2018-03-03,107.96,286.46,13.37,17.87,37.4,78.37,0.84,12.42,24.5,,,,267,Poor
DL032,2018-03-04,76.67,205.83,6.7,15.13,27.56,68.38,0.57,11.08,25.47,,,,205,Poor
DL032,2018-03-05,73.57,203.5,5.84,16.53,28.68,56.51,0.5,11.1,31.01,,,,169,Moderate
DL032,2018-03-06,70.88,199.58,2.14,13.44,19.9,53.36,0.48,10.04,41.25,,,,171,Moderate
DL032,2018-03-07,89.7,242.78,8.87,28.42,26.17,51.09,0.85,10.74,43.22,,,,178,Moderate
DL032,2018-03-08,163.2,430.18,21.17,103.06,63.89,48.88,2.05,19.19,54.13,,,,323,Very Poor
DL032,2018-03-09,138.45,365.53,13.32,77.75,52.99,52.87,1.51,12.57,33.6,,,,383,Very Poor
DL032,2018-03-10,73.55,208.08,3.71,14.63,23.4,65.7,0.47,11.02,38.08,,,,208,Poor
DL032,2018-03-11,84.37,239.61,6.44,20.67,30.56,50.12,0.63,10.31,46.07,,,,174,Moderate
DL032,2018-03-12,103.96,280.38,7.74,19.02,30.61,63.38,0.73,12.87,35.99,,,,244,Poor
DL032,2018-03-13,135.71,399.79,18.89,64.07,44.61,54.22,1.66,14.89,32.05,,,,297,Poor
DL032,2018-03-14,114.91,455.86,28.89,96.33,73.63,31.9,1.65,9.97,49.52,,,,397,Very Poor
DL032,2018-03-15,170.21,466.08,25.77,25.81,55.84,64.46,0.93,13.1,27.39,,,,484,Severe
DL032,2018-03-16,149.96,387.62,12.56,20.9,42.9,61.87,0.85,13.63,35.81,,,,378,Very Poor
DL032,2018-03-17,105.36,282.5,2.74,15.82,21.88,55.36,0.61,13.89,56.03,,,,263,Poor
DL032,2018-03-18,71.08,215.69,2.53,16.17,24.04,33.12,0.67,9.92,103.11,,,,,
DL032,2018-03-19,100.08,281.83,15.81,22.91,39.12,59.86,0.96,11.25,62.22,,,,211,Poor
DL032,2018-03-20,133.3,379.17,24.42,28.61,51.32,67.78,1.43,15.7,61.11,,,,283,Poor
DL032,2018-03-21,91.25,336.25,13.66,31.42,38.92,70.85,1.24,17.8,69.02,,,,364,Very Poor
DL032,2018-03-22,60.92,218.46,5.03,16.11,22.13,69,0.88,10.56,62.41,,,,194,Moderate
DL032,2018-03-23,53.92,203.42,3.56,15,19.44,57.57,0.73,9.89,62.47,,,,173,Moderate
DL032,2018-03-24,65.69,257.17,3.26,14.8,18.73,58.08,0.83,10.93,68.8,,,,194,Moderate
DL032,2018-03-25,60.92,240.57,2.61,13.55,16.92,56.07,0.84,10.9,80.13,,,,198,Moderate
DL032,2018-03-26,69.75,275.52,6.49,14.46,21.22,51.35,1.04,14.1,74.27,,,,202,Poor
DL032,2018-03-27,125.41,453.83,25.92,42.68,53.96,64.86,1.82,18.22,59.09,,,,336,Very Poor
DL032,2018-03-28,113.58,419.75,17.28,120.12,62.67,40.84,2,11.58,56.45,,,,447,Severe
DL032,2018-03-29,82.29,316,5.39,16.3,22.33,54.58,0.95,13.2,68.23,,,,284,Poor
DL032,2018-03-30,86.04,330.25,8.36,20.09,29.26,54.89,1,11.39,68.35,,,,265,Poor
DL032,2018-03-31,104.29,409.25,9.93,23.05,34.38,65.45,1.22,13.09,68.93,,,,363,Very Poor
DL032,2018-04-01,71.44,282.06,4.34,19.75,25.2,59.21,1.09,10.7,95.73,,,,273,Poor
DL032,2018-04-02,91.88,352.33,10.88,27.18,39.29,61.8,1.39,12.43,85.64,,,,279,Poor
DL032,2018-04-03,99.12,338.88,18.11,33.38,46.94,65.28,1.62,13.24,84.37,,,,299,Poor
DL032,2018-04-04,126.83,424.96,17.06,25.13,45.34,95.55,1.69,15.21,45.9,,,,332,Very Poor
DL032,2018-04-05,120.58,468.67,14.86,25.36,58.14,70.17,1.28,22.62,28.66,,,,458,Severe
DL032,2018-04-06,100.26,318.95,10.07,15.89,36.7,58.84,0.91,17.11,37.93,2.28,12.69,,331,Very Poor
DL032,2018-04-07,51.21,170,7.42,31.37,36.55,48.35,0.62,5.82,43.63,0.71,15.05,,185,Moderate
DL032,2018-04-08,50.99,170.3,8.06,19.83,30.19,60.58,0.59,8.17,58.66,0.55,2,,144,Moderate
DL032,2018-04-09,59.85,214.26,11.06,35.72,44.7,49.83,1.09,6.36,46.03,24.62,47.8,,177,Moderate
DL032,2018-04-10,106.54,380.96,31.27,21.51,57.85,98.94,1.23,9.46,60.56,39.31,213.63,,290,Poor
DL032,2018-04-11,52.88,178.83,6.05,14.59,35.95,57.28,0.82,6.85,35.77,71.12,213.73,,223,Poor
DL032,2018-04-12,53.75,119.67,7.86,18.68,38.32,32.14,0.78,6.31,49.8,87.21,107.51,,128,Moderate
DL032,2018-04-13,145,324.42,17.8,55.7,38.2,51.41,1.21,13.29,49.08,1.35,2.51,,257,Poor
